customer_id,country,lifetime_value,total_orders,first_order_date,last_order_date
C13148,United Kingdom,120748.31000000011,17,2010-12-10,2011-11-10
C15301,United Kingdom,120670.83000000028,14,2010-12-06,2011-10-20
C17449,United Kingdom,120610.880000001,8,2010-12-15,2011-12-07
C16710,United Kingdom,119892.89999999983,10,2010-12-06,2011-11-20
C12836,United Kingdom,119376.5500000011,4,2011-02-01,2011-10-11
C14952,United Kingdom,119286.37999999998,15,2010-12-08,2011-10-24
C15228,United Kingdom,119283.21000000066,5,2011-02-18,2011-10-04
C14684,United Kingdom,119194.57000000037,5,2010-12-12,2011-11-14
C18226,United Kingdom,119193.75999999992,14,2011-01-06,2011-11-01
C14062,United Kingdom,117741.73999999996,12,2010-12-10,2011-11-30
C14808,United Kingdom,117700.58000000079,15,2011-06-20,2011-10-31
C12560,Germany,117699.43999999971,4,2011-07-19,2011-12-04
C17954,United Kingdom,117557.29000000023,16,2010-12-03,2011-12-04
C13517,United Kingdom,117088.1699999997,5,2011-06-13,2011-10-11
C18172,United Kingdom,116950.47999999978,25,2011-02-18,2011-11-25
C16550,United Kingdom,116650.81999999979,9,2010-12-06,2011-08-23
C15123,United Kingdom,116563.42999999976,2,2011-05-17,2011-12-02
C16814,United Kingdom,116315.68999999986,22,2010-12-05,2011-11-25
C16222,United Kingdom,116000.6399999961,1,2011-01-25,2011-01-25
C12502,Spain,115817.17000000004,5,2011-02-03,2011-09-05
C17596,United Kingdom,115658.46000000075,7,2010-12-06,2011-11-16
C14944,United Kingdom,115526.49999999994,14,2010-12-22,2011-11-10
C14639,United Kingdom,115453.50000000074,8,2010-12-13,2011-10-18
C14544,United Kingdom,115393.65000000002,2,2010-12-13,2011-11-15
C14426,United Kingdom,115241.81000000078,16,2010-12-15,2011-11-21
C14755,United Kingdom,114477.86999999995,12,2011-01-09,2011-11-30
C12431,Australia,114169.87000000034,18,2010-12-01,2011-11-04
C16839,United Kingdom,113627.88999999993,39,2010-12-05,2011-12-01
C15750,United Kingdom,113426.11000000057,9,2010-12-08,2011-12-07
C13224,United Kingdom,113193.3599999994,3,2011-07-11,2011-10-10
C17597,United Kingdom,112440.3499999991,1,2011-05-10,2011-05-10
C17463,United Kingdom,112312.0699999998,6,2011-01-30,2011-11-23
C17381,United Kingdom,112304.84999999999,30,2010-12-02,2011-12-01
C12720,Germany,111850.07000000014,29,2010-12-05,2011-12-07
C16497,United Kingdom,111041.91000000015,6,2011-01-10,2011-10-21
C14565,United Kingdom,110922.42000000061,6,2010-12-13,2011-09-05
C17091,United Kingdom,110641.4899999993,10,2010-12-07,2011-12-07
C15152,United Kingdom,110530.83000000002,16,2011-06-05,2011-11-30
C16910,United Kingdom,110049.01000000333,8,2011-09-09,2011-12-05
C15021,United Kingdom,109892.00000000054,13,2010-12-07,2011-12-01
C14307,United Kingdom,109636.6799999993,6,2010-12-01,2011-09-12
C16556,United Kingdom,109574.2000000005,7,2010-12-14,2011-10-04
C15144,United Kingdom,109455.33999999988,18,2011-01-31,2011-12-01
C15089,United Kingdom,109385.66000000045,6,2011-08-03,2011-11-29
C14503,United Kingdom,109329.3500000002,6,2011-06-14,2011-12-06
C16791,United Kingdom,109301.9700000021,8,2011-01-11,2011-11-10
C16669,United Kingdom,109057.4900000009,4,2011-09-22,2011-11-16
C14530,United Kingdom,108849.45000000024,6,2011-02-16,2011-11-14
C14907,United Kingdom,108652.80000000008,10,2010-12-07,2011-12-06
C17719,United Kingdom,108068.26999999981,18,2011-03-29,2011-11-02
C17975,United Kingdom,107821.06999999993,14,2010-12-08,2011-11-24
C18210,United Kingdom,107718.56999999945,6,2011-03-17,2011-12-08
C17634,United Kingdom,107609.12999999833,9,2011-01-06,2011-11-03
C14844,United Kingdom,107453.31999999963,4,2011-04-12,2011-10-07
C16592,United Kingdom,107421.14000000013,19,2011-02-25,2011-12-05
C15804,United Kingdom,106850.25000000041,19,2011-05-25,2011-12-09
C13381,United Kingdom,106548.56000000013,7,2011-02-14,2011-11-18
C17131,United Kingdom,106534.31000000001,5,2011-09-25,2011-12-04
C15532,United Kingdom,106440.69000000053,6,2010-12-16,2011-11-14
C16464,United Kingdom,106421.3300000003,3,2011-07-20,2011-11-20
C18041,United Kingdom,106339.57000000078,22,2010-12-02,2011-11-28
C15544,United Kingdom,106038.76000000027,11,2010-12-02,2011-12-01
C15321,United Kingdom,105589.09999999926,4,2011-02-21,2011-10-21
C13764,United Kingdom,105577.57000000044,3,2011-01-06,2011-09-30
C15494,United Kingdom,105567.88999999939,2,2011-08-10,2011-11-18
C15426,United Kingdom,105209.96999999916,7,2010-12-05,2011-11-20
C12779,Poland,105091.04000000015,12,2010-12-03,2011-11-18
C14250,United Kingdom,104106.71999999904,3,2011-09-11,2011-12-02
C12955,United Kingdom,103945.12000000002,14,2011-03-17,2011-12-08
C12685,France,103620.61999999997,6,2011-09-07,2011-11-11
C12656,France,103367.38999999994,8,2011-04-11,2011-11-22
C16714,United Kingdom,103203.73000000289,4,2011-01-26,2011-05-05
C13883,United Kingdom,103138.16999999997,9,2011-01-17,2011-12-08
C14191,United Kingdom,103016.14999999972,14,2011-05-03,2011-12-08
C13614,United Kingdom,102968.94999999956,4,2011-01-13,2011-11-15
C13013,United Kingdom,102899.41999999994,15,2010-12-03,2011-12-08
C17685,United Kingdom,102312.72999999937,7,2010-12-02,2011-11-23
C17861,United Kingdom,102081.29000000106,9,2011-01-24,2011-12-06
C15218,United Kingdom,101937.34999999983,11,2011-01-25,2011-11-29
C14110,United Kingdom,101669.11000000002,13,2011-03-18,2011-12-06
C14227,United Kingdom,101301.6499999998,15,2011-02-28,2011-11-13
C16121,United Kingdom,101236.21999999808,2,2011-05-08,2011-10-13
C12876,Belgium,100769.71000000005,2,2011-05-27,2011-10-13
C14360,United Kingdom,100549.56999999953,4,2011-09-06,2011-11-08
C13644,United Kingdom,100296.26999999964,5,2011-08-26,2011-12-01
C14040,United Kingdom,99962.68000000088,15,2011-01-12,2011-10-30
C12520,Germany,99729.34999999986,6,2011-03-11,2011-09-21
C16409,United Kingdom,99678.19000000088,5,2011-01-26,2011-11-03
C17857,United Kingdom,99380.12,25,2010-12-09,2011-12-06
C12727,France,98953.38000000018,9,2011-01-23,2011-11-29
C15491,United Kingdom,98945.76999999984,7,2011-04-18,2011-09-05
C14112,United Kingdom,98843.62999999951,12,2011-03-09,2011-11-17
C12585,Germany,98679.13999999978,4,2010-12-23,2011-04-19
C13069,United Kingdom,98664.17000000016,27,2010-12-05,2011-12-09
C14305,United Kingdom,98584.32000000021,5,2011-07-27,2011-09-29
C14498,United Kingdom,98567.78999999937,5,2010-12-13,2011-10-28
C14221,United Kingdom,98297.88999999994,10,2011-01-04,2011-10-28
C16101,United Kingdom,97833.01000000103,3,2011-09-30,2011-11-30
C13115,United Kingdom,97006.65999999932,14,2010-12-08,2011-12-01
C12524,Germany,96798.89000000003,8,2011-01-10,2011-11-30
C14418,United Kingdom,96732.95000000052,3,2011-08-23,2011-12-06
C13654,United Kingdom,96600.17000000007,6,2011-03-11,2011-10-27
C13536,United Kingdom,96319.76000000007,7,2011-09-25,2011-12-08
C14688,United Kingdom,96121.39000000013,27,2010-12-01,2011-12-02
C16200,United Kingdom,96069.11000000442,2,2011-06-28,2011-12-05
C16755,United Kingdom,95884.95000000078,5,2011-01-28,2011-08-17
C13527,United Kingdom,95829.30000000038,8,2011-01-17,2011-11-06
C15974,United Kingdom,95687.66999999998,8,2011-02-24,2011-10-31
C13802,United Kingdom,95671.48000000013,6,2010-12-14,2011-07-24
C14245,United Kingdom,95543.95999999963,5,2011-03-21,2011-06-16
C17576,United Kingdom,95408.3300000001,22,2010-12-09,2011-12-01
C12371,Switzerland,95093.5199999994,2,2011-10-11,2011-10-26
C17037,United Kingdom,95020.80000000064,2,2011-09-13,2011-09-22
C12557,Spain,95011.08000000002,5,2010-12-03,2011-11-23
C16376,United Kingdom,94784.46999999901,3,2011-11-22,2011-12-01
C17858,United Kingdom,94724.31000000027,12,2010-12-05,2011-12-04
C17377,United Kingdom,94683.91000000024,21,2010-12-01,2011-11-16
C17730,United Kingdom,94507.81000000019,15,2011-01-17,2011-12-06
C13994,United Kingdom,94274.76999999875,6,2011-07-14,2011-12-06
C15189,United Kingdom,94160.33999999997,53,2011-01-11,2011-12-08
C17700,United Kingdom,93914.07000000027,6,2010-12-09,2011-11-23
C13421,United Kingdom,93842.05999999978,3,2011-02-22,2011-10-30
C14105,United Kingdom,93689.22000000054,2,2011-04-14,2011-09-15
C17965,United Kingdom,93565.32000000041,14,2010-12-05,2011-11-02
C16871,United Kingdom,93405.80000000045,7,2011-03-14,2011-11-17
C17567,United Kingdom,93307.53000000019,10,2010-12-02,2011-12-02
C13722,United Kingdom,93276.8100000002,4,2011-03-02,2011-08-11
C14711,United Kingdom,93246.6800000004,12,2011-03-22,2011-11-29
C16525,United Kingdom,93205.72000000002,29,2010-12-08,2011-12-07
C17082,United Kingdom,93200.42999999996,2,2011-01-25,2011-11-06
C13151,United Kingdom,93074.87999999741,2,2011-02-17,2011-05-20
C12669,France,93019.03000000055,4,2011-03-28,2011-07-12
C17346,United Kingdom,92666.14000000022,16,2010-12-01,2011-12-06
C12405,Finland,92361.05999999939,1,2011-07-14,2011-07-14
C16728,United Kingdom,92081.45999999873,4,2011-03-20,2011-10-24
C13102,United Kingdom,92070.01000000029,27,2010-12-09,2011-12-08
C12356,Portugal,92005.6800000003,3,2011-01-18,2011-11-17
C16255,United Kingdom,91918.21999999984,10,2010-12-09,2011-11-23
C12429,Denmark,91913.22000000009,4,2010-12-09,2011-11-30
C12939,United Kingdom,91864.32000000002,8,2011-01-09,2011-10-06
C14971,United Kingdom,91268.04000000039,3,2011-10-27,2011-11-04
C15572,United Kingdom,91267.32999999987,7,2011-03-06,2011-12-05
C12562,France,91198.19999999987,7,2011-05-25,2011-12-01
C18245,United Kingdom,91069.80000000032,8,2010-12-19,2011-12-02
C14713,United Kingdom,90616.77000000002,12,2010-12-09,2011-11-30
C18272,United Kingdom,90614.1099999999,7,2011-04-07,2011-12-07
C16186,United Kingdom,90596.53000000006,13,2010-12-02,2011-11-17
C15704,United Kingdom,90224.69999999995,4,2011-05-08,2011-07-22
C13599,United Kingdom,90038.97000000045,33,2010-12-08,2011-12-08
C16316,United Kingdom,90013.89000000016,12,2010-12-16,2011-10-06
C17191,United Kingdom,89970.78000000035,7,2010-12-06,2011-11-11
C18092,United Kingdom,89929.26000000005,12,2010-12-09,2011-12-07
C17315,United Kingdom,89648.61000000022,43,2010-12-17,2011-12-09
C12662,Germany,89583.65999999984,12,2010-12-01,2011-12-09
C14189,United Kingdom,88907.71000000011,24,2010-12-06,2011-12-07
C14030,United Kingdom,88863.31000000036,8,2010-12-08,2011-11-21
C12635,Germany,88683.5399999998,2,2011-07-08,2011-09-11
C14626,United Kingdom,88672.55000000015,7,2011-04-20,2011-12-01
C15157,United Kingdom,88538.43000000092,5,2010-12-16,2011-12-06
C17863,United Kingdom,88335.62000000016,6,2010-12-05,2011-10-11
C17768,United Kingdom,88144.9899999999,3,2011-06-26,2011-12-01
C15046,United Kingdom,88095.50000000006,16,2011-01-05,2011-11-30
C17341,United Kingdom,88022.55999999949,3,2010-12-08,2011-07-06
C15907,United Kingdom,87839.72000000034,3,2011-05-13,2011-12-06
C13771,United Kingdom,87803.10000000024,5,2011-04-06,2011-10-06
C15245,United Kingdom,87777.24000000003,3,2011-03-23,2011-07-28
C15549,United Kingdom,87759.91999999993,4,2011-01-27,2011-09-23
C14387,United Kingdom,86935.12000000066,3,2011-08-22,2011-11-07
C14257,United Kingdom,86928.28999999996,6,2011-01-25,2011-10-19
C13659,United Kingdom,86892.9999999993,3,2011-01-23,2011-05-26
C13196,United Kingdom,86731.55000000003,4,2011-03-22,2011-11-28
C15955,United Kingdom,86683.70999999976,16,2010-12-02,2011-11-15
C13113,United Kingdom,86398.42000000007,40,2010-12-08,2011-12-09
C13842,United Kingdom,86277.41000000019,9,2010-12-08,2011-10-12
C12381,Norway,86241.01000000018,6,2011-08-12,2011-12-05
C12553,France,85617.85,14,2011-01-14,2011-12-01
C15093,United Kingdom,85615.8100000002,9,2010-12-02,2011-11-21
C14700,United Kingdom,85548.44999999974,3,2011-04-15,2011-11-07
C14978,United Kingdom,85433.04000000007,5,2011-01-13,2011-09-28
C16019,United Kingdom,85190.19000000002,10,2010-12-10,2011-12-08
C14439,Greece,85159.67999999967,1,2011-01-24,2011-01-24
C13534,United Kingdom,84827.37999999993,43,2010-12-16,2011-12-07
C16393,United Kingdom,84668.03999999976,20,2010-12-05,2011-12-07
C13566,United Kingdom,84365.73000000168,2,2011-09-18,2011-10-30
C15485,United Kingdom,84166.7800000005,3,2010-12-01,2011-11-09
C12965,United Kingdom,84138.18999999987,1,2011-09-11,2011-09-11
C13658,United Kingdom,84020.50999999956,7,2011-05-19,2011-11-30
C16340,United Kingdom,84007.71000000072,1,2011-08-24,2011-08-24
C14659,United Kingdom,83905.49999999996,12,2011-01-28,2011-12-01
C16919,United Kingdom,83876.23000000014,11,2010-12-06,2011-07-06
C14653,United Kingdom,83744.5300000009,7,2011-01-05,2011-12-08
C16398,United Kingdom,83703.84999999971,4,2011-03-31,2011-07-18
C14446,United Kingdom,83616.70000000046,4,2011-04-07,2011-12-09
C16818,United Kingdom,83582.44999999992,13,2011-05-18,2011-11-29
C14934,Channel Islands,83303.45999999996,3,2011-03-02,2011-09-28
C13895,United Kingdom,83250.5300000001,5,2011-06-28,2011-11-18
C15050,United Kingdom,82864.54000000017,5,2011-09-29,2011-11-14
C17203,United Kingdom,82860.69999999968,6,2011-10-10,2011-11-04
C15009,United Kingdom,82785.70000000228,3,2011-11-14,2011-11-27
C17419,United Kingdom,82608.59000000004,14,2010-12-07,2011-11-28
C12840,United Kingdom,82471.49999999978,6,2011-04-27,2011-07-19
C16618,United Kingdom,82415.82000000044,6,2011-01-21,2011-11-08
C13849,United Kingdom,82051.35000000018,2,2011-06-22,2011-10-19
C14382,United Kingdom,82015.1699999996,1,2011-11-13,2011-11-13
C12916,United Kingdom,82007.77000000005,5,2011-01-23,2011-07-24
C16813,United Kingdom,81823.4499999995,10,2011-05-19,2011-12-01
C18116,United Kingdom,81798.63000000076,8,2010-12-10,2011-10-03
C12417,Belgium,81771.36000000004,12,2010-12-17,2011-12-06
C14649,United Kingdom,81630.33000000016,4,2011-05-11,2011-12-05
C16722,United Kingdom,81423.25,16,2010-12-06,2011-11-22
C14709,United Kingdom,81365.42999999992,14,2010-12-16,2011-11-24
C15298,United Kingdom,81273.12,14,2010-12-08,2011-12-07
C14178,United Kingdom,81079.39000000095,7,2011-06-10,2011-12-01
C16633,United Kingdom,80904.76999999983,7,2011-04-19,2011-11-22
C14472,United Kingdom,80501.33000000032,8,2010-12-19,2011-08-28
C16985,United Kingdom,80373.86000000025,11,2010-12-16,2011-11-22
C17850,United Kingdom,80254.49000000038,35,2010-12-01,2011-02-10
C14841,United Kingdom,80028.96999999994,6,2010-12-16,2011-10-17
C14299,United Kingdom,80019.76000000047,18,2010-12-08,2011-12-01
C12455,Spain,79883.89999999992,6,2011-02-16,2011-09-27
C16701,United Kingdom,79852.37000000004,18,2010-12-13,2011-12-01
C17061,United Kingdom,79825.6499999998,12,2011-04-21,2011-09-27
C16726,United Kingdom,79794.15000000106,5,2010-12-13,2011-11-13
C16626,United Kingdom,79737.59000000005,20,2011-03-18,2011-12-09
C16244,United Kingdom,79619.04999999951,2,2010-12-02,2011-05-12
C17722,United Kingdom,79450.96000000027,6,2010-12-08,2011-09-04
C16837,United Kingdom,79374.38999999996,12,2011-04-08,2011-11-08
C17068,United Kingdom,79315.20999999985,22,2010-12-06,2011-11-27
C12847,United Kingdom,79310.13999999707,1,2011-11-17,2011-11-17
C17272,United Kingdom,79309.62000000065,5,2011-03-22,2011-10-28
C13141,United Kingdom,79183.21000000022,6,2011-01-28,2011-09-16
C15051,United Kingdom,78810.53000000084,3,2011-07-12,2011-11-16
C13136,United Kingdom,78807.40999999976,11,2010-12-09,2011-10-20
C13908,United Kingdom,78737.8799999997,5,2011-03-08,2011-09-21
C12762,Portugal,78666.02999999971,2,2011-11-14,2011-12-02
C14595,United Kingdom,78643.01000000002,6,2011-01-30,2011-11-20
C12865,Austria,78613.33000000035,3,2010-12-15,2011-11-13
C16326,United Kingdom,78491.34000000008,15,2011-01-09,2011-12-04
C15179,United Kingdom,78318.69999999978,7,2010-12-10,2011-11-21
C17609,United Kingdom,78243.63000000059,6,2011-01-16,2011-10-30
C16053,United Kingdom,78230.50000000071,2,2011-08-09,2011-11-07
C16145,United Kingdom,78204.85000000018,18,2010-12-15,2011-12-01
C14719,United Kingdom,77950.37000000039,6,2011-04-04,2011-12-08
C13047,United Kingdom,77696.62999999989,18,2010-12-01,2011-11-08
C15069,United Kingdom,77667.09999999925,1,2011-06-13,2011-06-13
C12611,Italy,77565.7999999999,1,2011-10-18,2011-10-18
C13851,United Kingdom,77327.52000000012,3,2011-02-24,2011-09-05
C15696,United Kingdom,77251.13000000015,12,2011-01-17,2011-11-06
C17164,United Kingdom,77247.96000000033,8,2011-03-11,2011-11-07
C16426,United Kingdom,77224.64999999969,10,2011-03-08,2011-12-07
C17802,United Kingdom,76920.16000000053,4,2010-12-02,2011-09-18
C16951,United Kingdom,76899.6999999989,4,2011-02-08,2011-08-08
C13317,United Kingdom,76773.35999999983,9,2010-12-16,2011-10-06
C16283,United Kingdom,76762.72000000045,7,2011-05-15,2011-12-04
C14702,United Kingdom,76693.52999999988,18,2010-12-09,2011-12-08
C15720,United Kingdom,76637.43999999984,1,2011-11-15,2011-11-15
C16370,United Kingdom,76328.09000000228,4,2011-04-28,2011-09-18
C15351,United Kingdom,76310.63000000088,10,2010-12-05,2011-11-27
C12721,France,76301.93000000004,7,2010-12-09,2011-11-08
C12764,Lebanon,76224.59999999989,1,2011-01-27,2011-01-27
C16533,United Kingdom,76116.60000000078,5,2011-10-02,2011-11-20
C15505,United Kingdom,75898.73999999996,7,2011-07-07,2011-10-18
C17088,United Kingdom,75888.92999999989,4,2011-03-31,2011-11-11
C14388,United Kingdom,75868.18999999983,10,2010-12-02,2011-12-01
C16889,United Kingdom,75825.12000000007,3,2011-01-07,2011-05-29
C15632,United Kingdom,75729.2399999999,10,2011-03-10,2011-11-24
C14179,United Kingdom,75683.99999999985,2,2011-10-18,2011-10-30
C12901,United Kingdom,75637.82999999999,36,2011-03-14,2011-12-01
C18096,United Kingdom,75237.04000000044,3,2011-10-07,2011-11-28
C16902,United Kingdom,75102.71999999988,1,2011-08-15,2011-08-15
C14852,United Kingdom,74970.71000000011,6,2011-04-01,2011-10-12
C14629,United Kingdom,74870.16000000044,3,2011-10-23,2011-12-05
C16653,United Kingdom,74766.0399999999,3,2011-09-29,2011-11-23
C17019,United Kingdom,74613.91000000012,4,2010-12-06,2011-11-28
C16191,United Kingdom,74517.32999999999,25,2010-12-14,2011-12-07
C15791,United Kingdom,74225.16000000015,3,2011-05-19,2011-10-27
C14092,United Kingdom,73976.2,17,2010-12-02,2011-12-02
C15521,United Kingdom,73790.1200000003,13,2011-03-30,2011-11-03
C18235,United Kingdom,73528.18000000065,3,2011-05-06,2011-09-29
C14060,United Kingdom,73493.2,20,2010-12-02,2011-12-05
C14591,United Kingdom,73484.66000000123,4,2011-05-10,2011-11-24
C14099,United Kingdom,73347.68999999994,12,2010-12-20,2011-11-23
C16709,United Kingdom,73014.87000000023,5,2011-03-03,2011-09-16
C14583,United Kingdom,72863.97000000045,5,2011-05-18,2011-12-04
C14292,United Kingdom,72700.89000000001,14,2011-01-17,2011-12-02
C13804,United Kingdom,72482.30999999975,7,2011-02-23,2011-11-09
C12437,France,72470.26000000046,19,2011-01-12,2011-12-08
C16735,United Kingdom,72337.02000000006,7,2011-01-09,2011-09-22
C15006,United Kingdom,72300.96000000011,1,2011-10-19,2011-10-19
C15482,United Kingdom,72296.0,16,2010-12-16,2011-11-24
C14081,United Kingdom,72097.13000000108,4,2010-12-05,2011-03-17
C14669,United Kingdom,71975.80000000005,3,2011-01-11,2011-04-12
C15787,United Kingdom,71964.00000000017,3,2011-10-09,2011-11-13
C13772,United Kingdom,71928.72999999966,3,2011-04-14,2011-11-06
C12408,Belgium,71850.85999999987,9,2011-03-24,2011-11-07
C14587,United Kingdom,71839.27999999997,10,2011-01-12,2011-11-21
C16875,United Kingdom,71723.97000000048,9,2011-01-04,2011-10-06
C12841,United Kingdom,71650.39000000004,26,2010-12-03,2011-12-05
C15845,United Kingdom,71643.89000000001,10,2011-01-06,2011-11-22
C15674,United Kingdom,71378.19999999966,8,2011-03-30,2011-09-27
C15518,United Kingdom,71327.74000000022,13,2011-01-11,2011-10-06
C14071,United Kingdom,71169.40000000125,9,2011-03-20,2011-12-06
